date,league,home,away,home_goals,away_goals,total_goals,actual,pred,correct,actual_over,pred_over,correct_ou,actual_btts,pred_btts,correct_btts,p_home,p_draw,p_away,p_over,p_btts
2026-04-11,Championship,Stoke,Blackburn,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.5199,0.283,0.197,0.3867,0.4862
2026-04-11,LeagueOne,Huddersfield,Wycombe,3,3,6,D,H,0,1,OVER,1,1,NG,0,0.5048,0.2637,0.2315,0.5,0.507
2026-04-11,PrimeiraLiga,AVS,Guimaraes,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.2977,0.2266,0.4757,0.463,0.3869
2026-04-11,Championship,Southampton,Derby,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4459,0.3078,0.2463,0.4173,0.507
2026-04-11,SerieA,Cagliari,Cremonese,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4117,0.359,0.2293,0.4857,0.4862
2026-04-11,SerieA,Torino,Verona,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.5439,0.25,0.2061,0.4857,0.507
2026-04-11,SerieA,Atalanta,Juventus,0,1,1,A,H,0,0,UNDER,1,0,GG,0,0.4013,0.3635,0.2352,0.3188,0.5476
2026-04-11,LeagueOne,Lincoln,Leyton Orient,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.6377,0.2431,0.1192,0.7143,0.5476
2026-04-11,LeagueOne,Cardiff,Bolton,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.523,0.2404,0.2366,0.5094,0.5476
2026-04-11,LeagueOne,Plymouth,Exeter,2,2,4,D,H,0,1,OVER,1,1,NG,0,0.4834,0.2206,0.2961,0.5094,0.507
2026-04-11,Championship,Sheffield United,Hull,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.3078,0.2774,0.4148,1.0,0.6882
2026-04-11,LaLiga,Sevilla,Ath Madrid,2,1,3,H,A,0,1,UNDER,0,1,NG,0,0.2335,0.2438,0.5227,0.4043,0.4795
2026-04-11,Championship,Middlesbrough,Portsmouth,0,1,1,A,H,0,0,OVER,0,0,NG,1,0.6345,0.2469,0.1186,0.529,0.4862
2026-04-11,LaLiga,Barcelona,Espanol,4,1,5,H,H,1,1,OVER,1,1,NG,0,0.8731,0.0916,0.0353,0.6607,0.507
2026-04-11,LaLiga,Elche,Valencia,1,0,1,H,H,1,0,UNDER,1,0,GG,0,0.451,0.2998,0.2492,0.4186,0.6071
2026-04-11,SerieA,Milan,Udinese,0,3,3,A,H,0,1,UNDER,0,0,GG,0,0.5227,0.2823,0.1949,0.4857,0.5435
2026-04-11,LaLiga,Sociedad,Alaves,3,3,6,D,H,0,1,OVER,1,1,GG,1,0.5876,0.2239,0.1885,0.6607,0.6071
2026-04-11,LeagueOne,Rotherham,Barnsley,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.2991,0.223,0.4779,0.5962,0.5476
2026-04-11,LeagueOne,Burton,AFC Wimbledon,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.404,0.2597,0.3362,0.7143,0.5689
2026-04-11,Eredivisie,Utrecht,Telstar,4,1,5,H,H,1,1,UNDER,0,1,NG,0,0.4793,0.3396,0.1811,0.3962,0.4862
2026-04-11,Championship,Leicester,Swansea,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.523,0.2404,0.2366,0.529,0.5476
2026-04-11,Bundesliga,Heidenheim,Union Berlin,3,1,4,H,A,0,1,OVER,1,1,GG,1,0.3171,0.2413,0.4415,0.5094,0.5689
2026-04-11,EPL,Liverpool,Fulham,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.5893,0.2246,0.186,0.5556,0.6071
2026-04-11,EPL,Burnley,Brighton,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.2991,0.223,0.4779,0.0,0.4862
2026-04-11,EPL,Brentford,Everton,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5071,0.2604,0.2326,0.0,0.507
2026-04-11,Ligue1,Auxerre,Nantes,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.2941,0.3869
2026-04-11,Bundesliga,RB Leipzig,M'gladbach,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.6753,0.217,0.1077,0.6889,0.6071
2026-04-11,Bundesliga,Wolfsburg,Ein Frankfurt,1,2,3,A,A,1,1,OVER,1,1,GG,1,0.249,0.2276,0.5235,0.6889,0.6882
2026-04-11,Championship,Oxford,Watford,2,0,2,H,A,0,0,UNDER,1,0,NG,1,0.2957,0.3423,0.362,0.3867,0.4862
2026-04-11,Bundesliga,St Pauli,Bayern Munich,0,5,5,A,A,1,1,OVER,1,0,GG,0,0.1274,0.0693,0.8033,0.8667,0.5689
2026-04-11,Eredivisie,Heracles,Ajax,0,3,3,A,A,1,1,OVER,1,0,GG,0,0.1347,0.1947,0.6706,0.7778,0.6882
2026-04-11,EPL,Arsenal,Bournemouth,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.8375,0.0957,0.0668,0.6,0.5476
2026-04-11,Championship,QPR,Bristol City,0,0,0,D,H,0,0,OVER,0,0,GG,0,0.4111,0.2791,0.3098,0.6923,0.6471
2026-04-11,Championship,Norwich,Ipswich,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.3199,0.2883,0.3917,0.529,0.5689
2026-04-11,Championship,Coventry,Sheffield Weds,0,0,0,D,H,0,0,OVER,0,0,NG,1,0.8687,0.0948,0.0366,1.0,0.507
2026-04-11,Eredivisie,Groningen,Go Ahead Eagles,0,0,0,D,H,0,0,OVER,0,0,GG,0,0.4793,0.3396,0.1811,0.5569,0.5476
2026-04-11,LeagueOne,Wigan,Mansfield,2,1,3,H,D,0,1,UNDER,0,1,NG,0,0.3065,0.3548,0.3386,0.3448,0.4862
2026-04-11,PrimeiraLiga,Santa Clara,Rio Ave,0,2,2,A,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.3714,0.4862
2026-04-11,PrimeiraLiga,Estrela,Sp Lisbon,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.117,0.0636,0.8194,0.8148,0.5689
2026-04-11,Eredivisie,Sparta Rotterdam,PSV Eindhoven,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.1427,0.1929,0.6645,0.5714,0.5689
2026-04-11,Bundesliga,Dortmund,Leverkusen,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.63,0.2401,0.1298,0.6889,0.6471
2026-04-11,Championship,Charlton,Preston,1,2,3,A,A,1,1,UNDER,0,1,NG,0,0.3327,0.2998,0.3675,0.3867,0.4862
2026-04-12,Eredivisie,AZ Alkmaar,Heerenveen,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.5048,0.2637,0.2315,0.7778,1.0
2026-04-12,SerieA,Bologna,Lecce,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4317,0.3686,0.1997,0.3188,0.4862
2026-04-12,SerieA,Como,Inter,3,4,7,A,A,1,1,UNDER,0,1,NG,0,0.2528,0.3631,0.384,0.3188,0.507
2026-04-12,Bundesliga,Stuttgart,Hamburg,4,0,4,H,H,1,1,OVER,1,0,NG,1,0.5216,0.2839,0.1945,0.5094,0.4795
2026-04-12,SerieA,Parma,Napoli,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.1399,0.2386,0.6214,0.3188,0.4862
2026-04-12,PrimeiraLiga,Sp Braga,Arouca,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.7615,0.1772,0.0613,0.8148,0.5689
2026-04-12,PrimeiraLiga,Benfica,Nacional,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.7493,0.2173,0.0334,0.6154,0.4862
2026-04-12,PrimeiraLiga,Alverca,Casa Pia,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.4156,0.3548,0.2296,0.3857,0.3869
2026-04-12,Ligue1,Nice,Le Havre,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4317,0.3686,0.1997,0.2941,0.507
2026-04-12,Ligue1,Lyon,Lorient,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.5148,0.3599,0.1253,0.2941,0.4862
2026-04-12,Ligue1,Toulouse,Lille,0,4,4,A,A,1,1,UNDER,0,0,GG,0,0.2552,0.2656,0.4793,0.475,0.5689
2026-04-12,PrimeiraLiga,Estoril,Porto,1,3,4,A,A,1,1,OVER,1,1,NG,0,0.1286,0.2315,0.6399,0.612,0.507
2026-04-12,SerieA,Genoa,Sassuolo,2,1,3,H,A,0,1,UNDER,0,1,GG,1,0.3199,0.2883,0.3917,0.4857,0.5689
2026-04-12,Bundesliga,FC Koln,Werder Bremen,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.4162,0.2766,0.3071,0.5333,0.6882
2026-04-12,Eredivisie,For Sittard,NAC Breda,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.5893,0.2246,0.186,0.5569,0.5476
2026-04-12,EPL,Crystal Palace,Newcastle,2,1,3,H,A,0,1,UNDER,0,1,NG,0,0.3214,0.3008,0.3778,0.375,0.4862
2026-04-12,EPL,Nott'm Forest,Aston Villa,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.2991,0.223,0.4779,0.375,0.4862
2026-04-12,LaLiga,Celta,Oviedo,0,3,3,A,H,0,1,OVER,1,0,GG,0,0.5891,0.2219,0.189,0.6607,0.5689
2026-04-12,LaLiga,Mallorca,Vallecano,3,0,3,H,H,1,1,UNDER,0,0,GG,0,0.4989,0.2752,0.2258,0.4043,0.5689
2026-04-12,LaLiga,Osasuna,Betis,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.3892,0.2744,0.3364,0.6038,0.5689
2026-04-12,Championship,Birmingham,Wrexham,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.523,0.2404,0.2366,0.4173,0.507
2026-04-12,Eredivisie,Nijmegen,Feyenoord,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.3187,0.2376,0.4437,0.7778,0.6882
2026-04-12,Eredivisie,Zwolle,Excelsior,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4166,0.31,0.2734,0.3962,0.507
2026-04-12,EPL,Sunderland,Tottenham,1,0,1,H,A,0,0,UNDER,1,0,NG,1,0.3546,0.2724,0.3729,0.4884,0.507
2026-04-12,LaLiga,Ath Bilbao,Villarreal,1,2,3,A,A,1,1,UNDER,0,1,GG,1,0.3012,0.2428,0.456,0.4043,0.5476
2026-04-12,Bundesliga,Mainz,Freiburg,0,1,1,A,H,0,0,OVER,0,0,NG,1,0.4013,0.3635,0.2352,0.5094,0.507
2026-04-12,EPL,Chelsea,Man City,0,3,3,A,A,1,1,UNDER,0,0,GG,0,0.2991,0.223,0.4779,0.4884,0.5689
2026-04-13,EPL,Man United,Leeds,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.7087,0.2277,0.0636,0.5556,0.5689
2026-04-13,LaLiga,Levante,Getafe,1,0,1,H,A,0,0,UNDER,1,0,NG,1,0.3113,0.3076,0.3811,0.25,0.507
2026-04-13,SerieA,Fiorentina,Lazio,1,0,1,H,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.3188,0.4862
2026-04-13,PrimeiraLiga,Tondela,Gil Vicente,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.2335,0.2438,0.5227,0.3857,0.4862
2026-04-14,LeagueOne,Leyton Orient,Mansfield,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.3327,0.2998,0.3675,0.3448,0.4862
2026-04-14,Championship,Southampton,Blackburn,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.6069,0.2797,0.1135,0.3867,0.3869
2026-04-14,LeagueOne,Wigan,Rotherham,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.5104,0.2586,0.231,0.4286,0.3869
2026-04-14,LeagueOne,Huddersfield,Cardiff,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.2335,0.2438,0.5227,0.5714,0.5689
2026-04-14,LeagueOne,Port Vale,Barnsley,0,0,0,D,A,0,0,OVER,0,0,NG,1,0.2991,0.223,0.4779,0.5094,0.507
2026-04-14,Championship,Portsmouth,Ipswich,2,0,2,H,A,0,0,UNDER,1,0,NG,1,0.2335,0.2438,0.5227,0.4173,0.507
2026-04-14,LeagueOne,Bolton,Stevenage,5,1,6,H,H,1,1,UNDER,0,1,NG,0,0.5216,0.2839,0.1945,0.3158,0.4862
2026-04-15,LeagueOne,AFC Wimbledon,Stockport,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.2991,0.223,0.4779,0.4286,0.4862
2026-04-15,LeagueOne,Luton,Northampton,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.623,0.2056,0.1714,0.5962,0.4862
2026-04-16,LeagueOne,Peterboro,Port Vale,1,3,4,A,H,0,1,OVER,1,1,GG,1,0.6768,0.2175,0.1057,0.7143,0.5476
2026-04-17,Bundesliga,St Pauli,FC Koln,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.2853,0.3303,0.3844,0.2857,0.507
2026-04-17,Championship,Blackburn,Coventry,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.1886,0.2232,0.5882,0.4173,0.507
2026-04-17,PrimeiraLiga,Rio Ave,AVS,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5866,0.2282,0.1852,0.463,0.507
2026-04-17,Ligue1,Lens,Toulouse,3,2,5,H,H,1,1,OVER,1,1,NG,0,0.6725,0.2197,0.1078,0.5632,0.507
2026-04-17,SerieA,Inter,Cagliari,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.8928,0.071,0.0361,1.0,0.507
2026-04-17,SerieA,Sassuolo,Como,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.1362,0.2295,0.6343,0.5342,0.5476
2026-04-18,SerieA,Udinese,Parma,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.3188,0.3869
2026-04-18,SerieA,Napoli,Lazio,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.5148,0.3599,0.1253,0.3188,0.3869
2026-04-18,SerieA,Roma,Atalanta,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.3719,0.3369,0.2912,0.3188,0.507
2026-04-18,PrimeiraLiga,Gil Vicente,Guimaraes,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.5439,0.25,0.2061,0.6111,0.5476
2026-04-18,LeagueOne,Bolton,Huddersfield,3,3,6,D,H,0,1,OVER,1,1,GG,1,0.5899,0.2248,0.1852,0.7143,0.5689
2026-04-18,EPL,Brentford,Fulham,0,0,0,D,H,0,0,OVER,0,0,GG,0,0.5741,0.2188,0.207,0.5556,0.6071
2026-04-18,EPL,Leeds,Wolves,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.5899,0.2248,0.1852,0.375,0.4862
2026-04-18,LeagueOne,Mansfield,Luton,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5166,0.285,0.1984,0.3448,0.507
2026-04-18,LeagueOne,Northampton,Doncaster,1,3,4,A,A,1,1,UNDER,0,1,NG,0,0.3161,0.3123,0.3716,0.3158,0.4862
2026-04-18,LeagueOne,Wycombe,Blackpool,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.5893,0.2246,0.186,0.5962,0.5689
2026-04-18,LeagueOne,Stevenage,Lincoln,2,2,4,D,D,1,1,UNDER,0,1,NG,0,0.3065,0.3548,0.3386,0.3448,0.4862
2026-04-18,LeagueOne,AFC Wimbledon,Plymouth,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.2035,0.2742,0.5223,0.5962,0.6071
2026-04-18,EPL,Chelsea,Man United,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.3892,0.2744,0.3364,0.5598,0.6882
2026-04-18,EPL,Tottenham,Brighton,2,2,4,D,A,0,1,UNDER,0,1,GG,1,0.2057,0.2663,0.528,0.4884,0.5689
2026-04-18,EPL,Newcastle,Bournemouth,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.4138,0.2275,0.3587,0.6667,1.0
2026-04-18,PrimeiraLiga,Nacional,Alverca,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.4151,0.2467,0.3382,0.6154,0.6471
2026-04-18,Bundesliga,Ein Frankfurt,RB Leipzig,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.2983,0.2502,0.4515,0.5333,0.5689
2026-04-18,PrimeiraLiga,Casa Pia,Santa Clara,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.3199,0.2883,0.3917,0.463,0.507
2026-04-18,LeagueOne,Reading,Cardiff,1,3,4,A,A,1,1,UNDER,0,1,GG,1,0.2508,0.2782,0.471,0.4286,0.5476
2026-04-18,LeagueOne,Leyton Orient,Rotherham,0,2,2,A,H,0,0,OVER,0,0,NG,1,0.5684,0.2167,0.2149,0.5094,0.4862
2026-04-18,LeagueOne,Exeter,Stockport,3,3,6,D,A,0,1,UNDER,0,1,NG,0,0.2281,0.288,0.4838,0.4286,0.507
2026-04-18,LeagueOne,Barnsley,Bradford,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.4019,0.2834,0.3147,0.7143,0.5689
2026-04-18,Championship,Bristol City,Norwich,2,4,6,A,A,1,1,UNDER,0,1,GG,1,0.2977,0.2266,0.4757,0.4173,0.5476
2026-04-18,Bundesliga,Union Berlin,Wolfsburg,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.4058,0.2564,0.3377,0.5333,0.6471
2026-04-18,Championship,Preston,West Brom,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.451,0.2998,0.2492,0.3867,0.507
2026-04-18,Championship,Watford,Sheffield United,0,2,2,A,H,0,0,UNDER,1,0,GG,0,0.411,0.2542,0.3348,0.4173,0.6071
2026-04-18,Bundesliga,Werder Bremen,Hamburg,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.3892,0.2744,0.3364,0.25,0.4862
2026-04-18,Ligue1,Lille,Nice,0,0,0,D,H,0,0,OVER,0,0,NG,1,0.5893,0.2246,0.186,0.6415,0.507
2026-04-18,Championship,Swansea,Southampton,1,2,3,A,A,1,1,OVER,1,1,GG,1,0.2547,0.2404,0.5049,1.0,0.6882
2026-04-18,GreekSL,Kifisia,Asteras Tripolis,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4793,0.3396,0.1811,0.4792,0.3869
2026-04-18,GreekSL,Atromitos,Larisa,3,2,5,H,H,1,1,UNDER,0,1,NG,0,0.4111,0.2791,0.3098,0.4783,0.3869
2026-04-18,Championship,Sheffield Weds,Charlton,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.1994,0.2887,0.5119,0.3867,0.4862
2026-04-18,Championship,Hull,Birmingham,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.5246,0.2411,0.2343,0.4173,0.507
2026-04-18,Ligue1,Lorient,Marseille,2,0,2,H,A,0,0,OVER,0,0,GG,0,0.2999,0.2209,0.4792,0.6415,0.6882
2026-04-18,Championship,Portsmouth,Leicester,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.3867,0.507
2026-04-18,Ligue1,Angers,Le Havre,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4854,0.2948,0.2198,0.2941,0.3869
2026-04-18,GreekSL,OFI Crete,Levadeiakos,2,0,2,H,A,0,0,OVER,0,0,NG,1,0.382,0.2274,0.3906,0.625,0.4862
2026-04-18,GreekSL,Aris,Volos NFC,3,2,5,H,H,1,1,UNDER,0,1,NG,0,0.5022,0.2771,0.2207,0.4783,0.3869
2026-04-18,GreekSL,Panetolikos,Panserraikos,2,3,5,A,H,0,1,UNDER,0,1,NG,0,0.523,0.2404,0.2366,0.4792,0.3869
2026-04-18,Bundesliga,Hoffenheim,Dortmund,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.2335,0.2438,0.5227,0.5333,0.5689
2026-04-18,Bundesliga,Leverkusen,Augsburg,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.6227,0.2055,0.1718,0.6889,0.5476
2026-04-18,Championship,Millwall,QPR,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4974,0.2744,0.2281,0.4173,0.4862
2026-04-18,Championship,Wrexham,Stoke,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.3865,0.2581,0.3554,0.529,0.5689
2026-04-18,Championship,Derby,Oxford,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4326,0.3233,0.2441,0.4173,0.507
2026-04-19,PrimeiraLiga,Sp Lisbon,Benfica,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.4117,0.359,0.2293,0.3857,0.4862
2026-04-19,SerieA,Pisa,Genoa,1,2,3,A,A,1,1,UNDER,0,1,NG,0,0.189,0.3514,0.4596,0.3188,0.4862
2026-04-19,Ligue1,Paris SG,Lyon,1,2,3,A,H,0,1,OVER,1,1,NG,0,0.709,0.2278,0.0632,0.6415,0.4862
2026-04-19,SerieA,Verona,Milan,0,1,1,A,A,1,0,OVER,0,0,NG,1,0.1286,0.2315,0.6399,0.5342,0.507
2026-04-19,LeagueOne,Port Vale,Wigan,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.3078,0.2774,0.4148,0.4286,0.4862
2026-04-19,PrimeiraLiga,Porto,Tondela,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.8937,0.0704,0.0358,0.8148,0.3869
2026-04-19,SerieA,Cremonese,Torino,0,0,0,D,A,0,0,OVER,0,0,GG,0,0.3078,0.2774,0.4148,0.5342,0.5689
2026-04-19,Championship,Ipswich,Middlesbrough,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4111,0.2791,0.3098,0.4173,0.507
2026-04-19,Ligue1,Strasbourg,Rennes,0,3,3,A,H,0,1,OVER,1,0,GG,0,0.5023,0.2734,0.2243,0.5714,0.6471
2026-04-19,LeagueOne,Peterboro,Burton,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.4974,0.2744,0.2281,0.5714,0.6071
2026-04-19,EPL,Everton,Liverpool,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.3917,0.2332,0.3752,0.5556,0.6071
2026-04-19,PrimeiraLiga,Arouca,Estrela,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5048,0.2637,0.2315,0.6154,0.6471
2026-04-19,Bundesliga,M'gladbach,Mainz,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.3054,0.2324,0.4623,0.5333,0.6071
2026-04-19,EPL,Man City,Arsenal,2,1,3,H,H,1,1,UNDER,0,1,GG,1,0.4317,0.3686,0.1997,0.375,0.5435
2026-04-19,Bundesliga,Bayern Munich,Stuttgart,4,2,6,H,H,1,1,OVER,1,1,GG,1,0.7087,0.2277,0.0636,0.8667,0.6471
2026-04-19,SerieA,Juventus,Bologna,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.6012,0.2749,0.1239,0.5342,0.5689
2026-04-19,Ligue1,Nantes,Brest,1,1,2,D,A,0,0,UNDER,1,1,GG,1,0.3024,0.2254,0.4722,0.475,0.5476
2026-04-19,Ligue1,Monaco,Auxerre,2,2,4,D,H,0,1,OVER,1,1,NG,0,0.6731,0.2565,0.0704,0.5632,0.507
2026-04-19,EPL,Nott'm Forest,Burnley,4,1,5,H,H,1,1,UNDER,0,1,NG,0,0.4209,0.2362,0.3429,0.4884,0.507
2026-04-19,Ligue1,Metz,Paris FC,1,3,4,A,A,1,1,UNDER,0,1,NG,0,0.1886,0.2232,0.5882,0.4444,0.507
2026-04-19,GreekSL,AEK,PAOK,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.5199,0.283,0.197,0.4792,0.4862
2026-04-19,EPL,Aston Villa,Sunderland,4,3,7,H,H,1,1,UNDER,0,1,NG,0,0.5484,0.3834,0.0682,0.0,0.4795
2026-04-19,GreekSL,Panathinaikos,Olympiakos,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.3078,0.2774,0.4148,0.4783,0.4862
2026-04-19,Bundesliga,Freiburg,Heidenheim,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.5893,0.2246,0.186,0.5333,0.507
2026-04-19,PrimeiraLiga,Sp Braga,Famalicao,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5598,0.3165,0.1236,0.3857,0.4862
2026-04-20,SerieA,Lecce,Fiorentina,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.2502,0.2798,0.47,0.3188,0.4862
2026-04-20,EPL,Crystal Palace,West Ham,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.451,0.2998,0.2492,0.375,0.4862
2026-04-20,PrimeiraLiga,Moreirense,Estoril,1,0,1,H,A,0,0,OVER,0,0,GG,0,0.3575,0.2289,0.4137,0.6154,0.6071
2026-04-21,LaLiga,Real Madrid,Alaves,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.709,0.2278,0.0632,0.6607,0.507
2026-04-21,EPL,Brighton,Chelsea,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.3917,0.2332,0.3752,0.5556,0.5476
2026-04-21,LaLiga,Ath Bilbao,Osasuna,1,0,1,H,D,0,0,UNDER,1,0,NG,1,0.3452,0.3996,0.2553,0.4043,0.4862
2026-04-21,LeagueOne,Bradford,Plymouth,1,1,2,D,D,1,0,UNDER,1,1,NG,0,0.3166,0.3665,0.3168,0.4286,0.507
2026-04-21,LaLiga,Mallorca,Valencia,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.4989,0.2752,0.2258,0.5,0.6471
2026-04-21,Championship,Norwich,Derby,2,1,3,H,A,0,1,UNDER,0,1,NG,0,0.3096,0.2732,0.4172,0.4173,0.507
2026-04-21,Championship,Coventry,Portsmouth,5,1,6,H,H,1,1,OVER,1,1,GG,1,0.6318,0.238,0.1302,0.529,0.5476
2026-04-21,Championship,Stoke,Millwall,1,3,4,A,A,1,1,UNDER,0,1,NG,0,0.3078,0.2774,0.4148,0.3867,0.4862
2026-04-21,Championship,Leicester,Hull,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.3917,0.2332,0.3752,1.0,0.5689
2026-04-21,LaLiga,Girona,Betis,2,3,5,A,A,1,1,UNDER,0,1,GG,1,0.2559,0.2367,0.5074,0.4043,0.5476
2026-04-21,LeagueOne,Rotherham,Luton,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.2335,0.2438,0.5227,0.5094,0.5435
2026-04-21,LeagueOne,Stevenage,Barnsley,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4974,0.2744,0.2281,0.4286,0.4795
2026-04-21,LeagueOne,Stockport,Mansfield,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4974,0.2744,0.2281,0.4286,0.4862
2026-04-21,Championship,QPR,Swansea,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.5196,0.2421,0.2383,0.529,0.6071
2026-04-21,LeagueOne,Doncaster,Lincoln,0,2,2,A,A,1,0,OVER,0,0,NG,1,0.1805,0.2504,0.5692,0.5714,0.507
2026-04-21,Championship,Southampton,Bristol City,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5999,0.2764,0.1236,0.4173,0.3869
2026-04-21,Championship,West Brom,Watford,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.4689,0.214,0.3171,0.4,0.4862
2026-04-21,Championship,Oxford,Wrexham,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.2434,0.3496,0.4069,0.4,0.4862
2026-04-22,EPL,Bournemouth,Leeds,2,2,4,D,H,0,1,UNDER,0,1,GG,1,0.5075,0.2763,0.2162,0.4884,0.5689
2026-04-22,EPL,Burnley,Man City,0,1,1,A,A,1,0,OVER,0,0,NG,1,0.117,0.0636,0.8194,0.5556,0.507
2026-04-22,LaLiga,Sociedad,Getafe,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.4974,0.2744,0.2281,0.5,0.5476
